Province,Date,Cumulative confirmed cases,Confirmed cases per day,Cumulative death cases,Deaths per day,Cumulative hospitalizations cases,hospitalizations per day,Mortality rate,Daily mortality rate
NL,2022-07-31,49704,31,205,0,3,0,0.412,0.0
NS,2022-07-31,55774,188,468,0,44,0,0.839,0.0
AB,2022-07-31,595667,150,4665,0,649,0,0.783,0.0
MB,2022-07-31,146524,0,2067,0,291,0,1.411,0.0
YT,2022-08-01,5221,2,26,0,0,0,0.498,0.0
NL,2022-08-01,49713,9,205,0,3,0,0.412,0.0
SK,2022-08-01,138968,0,1448,0,147,0,1.042,0.0
AB,2022-08-01,595879,212,4673,8,649,0,0.784,3.774
PE,2022-08-01,46818,0,49,0,10,0,0.105,0.0
MB,2022-08-01,146524,0,2067,0,291,0,1.411,0.0
NS,2022-08-01,55982,208,468,0,44,0,0.836,0.0
BC,2022-08-01,379275,113,3940,0,401,0,1.039,0.0
NB,2022-08-01,72226,0,447,0,33,0,0.619,0.0
ON,2022-08-01,1381495,973,13775,15,1433,0,0.997,1.542
QC,2022-08-01,1141851,965,16214,5,2125,0,1.42,0.518
MB,2022-08-02,146524,0,2067,0,291,0,1.411,0.0
NB,2022-08-02,72226,0,447,0,33,0,0.619,0.0
NL,2022-08-02,49762,49,205,0,3,0,0.412,0.0
NS,2022-08-02,56344,362,468,0,44,0,0.831,0.0
BC,2022-08-02,379446,171,3940,0,401,0,1.038,0.0
QC,2022-08-02,1143232,1381,16233,19,2126,1,1.42,1.376
AB,2022-08-02,596125,246,4673,0,649,0,0.784,0.0
PE,2022-08-02,46818,0,49,0,10,0,0.105,0.0
YT,2022-08-02,5236,15,26,0,0,0,0.497,0.0
SK,2022-08-02,138968,0,1448,0,147,0,1.042,0.0
NL,2022-08-03,49829,67,209,4,3,0,0.419,5.97
SK,2022-08-03,138968,0,1448,0,147,0,1.042,0.0
ON,2022-08-03,1384905,2042,13806,14,1499,121,0.997,0.686
YT,2022-08-03,5242,6,26,0,0,0,0.496,0.0
AB,2022-08-03,596457,332,4673,0,702,53,0.783,0.0
BC,2022-08-03,379601,155,3940,0,401,0,1.038,0.0
PE,2022-08-03,46818,0,49,0,10,0,0.105,0.0
QC,2022-08-03,1144677,1445,16247,14,2146,20,1.419,0.969
MB,2022-08-03,146524,0,2067,0,291,0,1.411,0.0
NS,2022-08-03,56659,315,468,0,44,0,0.826,0.0
NB,2022-08-03,72226,0,447,0,33,0,0.619,0.0
BC,2022-08-04,379728,127,3940,0,410,9,1.038,0.0
YT,2022-08-04,5250,8,26,0,0,0,0.495,0.0
NL,2022-08-04,49887,58,209,0,3,0,0.419,0.0
PE,2022-08-04,46818,0,49,0,10,0,0.105,0.0
NB,2022-08-04,72226,0,447,0,33,0,0.619,0.0
MB,2022-08-04,146524,0,2067,0,291,0,1.411,0.0
AB,2022-08-04,596723,266,4673,0,702,0,0.783,0.0
NS,2022-08-04,56952,293,468,0,44,0,0.822,0.0
SK,2022-08-04,138968,0,1448,0,147,0,1.042,0.0
NB,2022-08-05,72226,0,447,0,33,0,0.619,0.0
MB,2022-08-05,146524,0,2067,0,291,0,1.411,0.0
YT,2022-08-05,5254,4,26,0,0,0,0.495,0.0
SK,2022-08-05,138968,0,1448,0,147,0,1.042,0.0
NL,2022-08-05,49952,65,209,0,3,0,0.418,0.0
AB,2022-08-05,596980,257,4673,0,702,0,0.783,0.0
PE,2022-08-05,46818,0,49,0,10,0,0.105,0.0
NS,2022-08-05,57197,245,468,0,44,0,0.818,0.0
BC,2022-08-05,379843,115,3940,0,410,0,1.037,0.0
NL,2022-08-06,50018,66,209,0,3,0,0.418,0.0
PE,2022-08-06,47694,876,51,2,10,0,0.107,0.228
MB,2022-08-06,146874,350,2079,12,291,0,1.415,3.429
NS,2022-08-06,57361,164,468,0,44,0,0.816,0.0
YT,2022-08-06,5268,14,29,3,0,0,0.55,21.429
SK,2022-08-06,138968,0,1448,0,147,0,1.042,0.0
BC,2022-08-06,379948,105,3995,55,410,0,1.051,52.381
AB,2022-08-06,597225,245,4673,0,702,0,0.782,0.0
NL,2022-08-07,50040,22,209,0,3,0,0.418,0.0
NB,2022-08-07,72968,0,451,0,32,0,0.618,0.0
PE,2022-08-07,47694,0,51,0,10,0,0.107,0.0
YT,2022-08-07,5274,6,29,0,0,0,0.55,0.0
AB,2022-08-07,597437,212,4673,0,702,0,0.782,0.0
BC,2022-08-07,380080,132,3995,0,410,0,1.051,0.0
MB,2022-08-07,146874,0,2079,0,291,0,1.415,0.0
QC,2022-08-07,1148919,778,16303,15,2057,0,1.419,1.928
SK,2022-08-07,138968,0,1448,0,147,0,1.042,0.0
NS,2022-08-07,57565,204,468,0,44,0,0.813,0.0
NL,2022-08-08,50058,18,209,0,3,0,0.418,0.0
NB,2022-08-08,72968,0,451,0,32,0,0.618,0.0
MB,2022-08-08,146874,0,2079,0,291,0,1.415,0.0
NS,2022-08-08,57900,335,473,5,44,0,0.817,1.493
AB,2022-08-08,597652,215,4694,21,702,0,0.785,9.767
QC,2022-08-08,1149703,784,16316,13,2057,0,1.419,1.658
BC,2022-08-08,380174,94,3995,0,410,0,1.051,0.0
YT,2022-08-08,5281,7,29,0,0,0,0.549,0.0
PE,2022-08-08,47694,0,51,0,10,0,0.107,0.0
SK,2022-08-08,138968,0,1448,0,147,0,1.042,0.0
NB,2022-08-09,72968,0,451,0,32,0,0.618,0.0
NS,2022-08-09,58212,312,473,0,44,0,0.813,0.0
NL,2022-08-09,50126,68,209,0,3,0,0.417,0.0
ON,2022-08-09,1394030,1909,13887,9,1374,25,0.996,0.471
SK,2022-08-09,138968,0,1448,0,147,0,1.042,0.0
AB,2022-08-09,597929,277,4694,0,702,0,0.785,0.0
YT,2022-08-09,5286,5,29,0,0,0,0.549,0.0
PE,2022-08-09,47694,0,51,0,10,0,0.107,0.0
BC,2022-08-09,380314,140,3995,0,410,0,1.05,0.0
MB,2022-08-09,146874,0,2079,0,291,0,1.415,0.0
AB,2022-08-10,598176,247,4694,0,748,46,0.785,0.0
NS,2022-08-10,58470,258,473,0,44,0,0.809,0.0
PE,2022-08-10,47694,0,51,0,10,0,0.107,0.0
SK,2022-08-10,138968,0,1448,0,147,0,1.042,0.0
QC,2022-08-10,1152099,1130,16341,10,2102,64,1.418,0.885
YT,2022-08-10,5288,2,29,0,0,0,0.548,0.0
NB,2022-08-10,72968,0,451,0,32,0,0.618,0.0
MB,2022-08-10,146874,0,2079,0,291,0,1.415,0.0
NL,2022-08-10,50194,68,217,8,3,0,0.432,11.765
BC,2022-08-10,380461,147,3995,0,410,0,1.05,0.0
YT,2022-08-11,5293,5,29,0,0,0,0.548,0.0
MB,2022-08-11,146874,0,2079,0,291,0,1.415,0.0
SK,2022-08-11,138968,0,1448,0,147,0,1.042,0.0
PE,2022-08-11,47694,0,51,0,10,0,0.107,0.0
NL,2022-08-11,50256,62,217,0,3,0,0.432,0.0
AB,2022-08-11,598447,271,4694,0,748,0,0.784,0.0
NS,2022-08-11,58732,262,473,0,44,0,0.805,0.0
ON,2022-08-11,1397381,1666,13908,12,1397,36,0.995,0.72
NB,2022-08-11,72968,0,451,0,32,0,0.618,0.0
MB,2022-08-12,146874,0,2079,0,291,0,1.415,0.0
NB,2022-08-12,72968,0,451,0,32,0,0.618,0.0
SK,2022-08-12,138968,0,1448,0,147,0,1.042,0.0
ON,2022-08-12,1398880,1499,13919,11,1406,9,0.995,0.734
NL,2022-08-12,50306,50,217,0,3,0,0.431,0.0
AB,2022-08-12,598725,278,4694,0,748,0,0.784,0.0
BC,2022-08-12,380731,116,3995,0,385,0,1.049,0.0
YT,2022-08-12,5301,8,29,0,0,0,0.547,0.0
NS,2022-08-12,58932,200,473,0,44,0,0.803,0.0
PE,2022-08-12,47694,0,51,0,10,0,0.107,0.0
PE,2022-08-13,48353,659,52,1,10,0,0.108,0.152
NS,2022-08-13,59085,153,473,0,44,0,0.801,0.0
YT,2022-08-13,5307,6,30,1,0,0,0.565,16.667
AB,2022-08-13,598958,233,4694,0,748,0,0.784,0.0
SK,2022-08-13,140492,1524,1475,27,147,0,1.05,1.772
NL,2022-08-13,50363,57,217,0,3,0,0.431,0.0
BC,2022-08-13,380829,98,4037,42,385,0,1.06,42.857
MB,2022-08-13,147329,455,2093,14,291,0,1.421,3.077
YT,2022-08-14,5314,7,30,0,0,0,0.565,0.0
SK,2022-08-14,140492,0,1475,0,147,0,1.05,0.0
NS,2022-08-14,59214,129,473,0,44,0,0.799,0.0
BC,2022-08-14,380919,90,4037,0,385,0,1.06,0.0
AB,2022-08-14,599084,126,4694,0,748,0,0.784,0.0
NB,2022-08-14,73643,0,456,0,27,0,0.619,0.0
QC,2022-08-14,1156146,775,16395,16,1993,0,1.418,2.065
NL,2022-08-14,50392,29,217,0,3,0,0.431,0.0
MB,2022-08-14,147329,0,2093,0,291,0,1.421,0.0
PE,2022-08-14,48353,0,52,0,10,0,0.108,0.0
AB,2022-08-15,599286,202,4721,27,748,0,0.788,13.366
BC,2022-08-15,381025,106,4037,0,385,0,1.06,0.0
QC,2022-08-15,1156859,713,16409,14,1993,0,1.418,1.964
ON,2022-08-15,1402178,1222,13945,10,1326,62,0.995,0.818
MB,2022-08-15,147329,0,2093,0,291,0,1.421,0.0
NB,2022-08-15,73643,0,456,0,27,0,0.619,0.0
NS,2022-08-15,59519,305,484,11,44,0,0.813,3.607
SK,2022-08-15,140492,0,1475,0,147,0,1.05,0.0
YT,2022-08-15,5317,3,30,0,0,0,0.564,0.0
PE,2022-08-15,48353,0,52,0,10,0,0.108,0.0
NL,2022-08-15,50421,29,217,0,3,0,0.43,0.0
NS,2022-08-16,59743,224,484,0,44,0,0.81,0.0
YT,2022-08-16,5320,3,30,0,0,0,0.564,0.0
ON,2022-08-16,1403797,1619,13958,13,1366,40,0.994,0.803
PE,2022-08-16,48353,0,52,0,10,0,0.108,0.0
AB,2022-08-16,599599,313,4721,0,748,0,0.787,0.0
MB,2022-08-16,147329,0,2093,0,291,0,1.421,0.0
BC,2022-08-16,381159,134,4037,0,385,0,1.059,0.0
NL,2022-08-16,50481,60,217,0,3,0,0.43,0.0
SK,2022-08-16,140492,0,1475,0,147,0,1.05,0.0
NB,2022-08-16,73643,0,456,0,27,0,0.619,0.0
NL,2022-08-17,50573,92,221,4,3,0,0.437,4.348
NB,2022-08-17,73643,0,456,0,27,0,0.619,0.0
SK,2022-08-17,140492,0,1475,0,147,0,1.05,0.0
BC,2022-08-17,381261,102,4037,0,385,0,1.059,0.0
MB,2022-08-17,147329,0,2093,0,291,0,1.421,0.0
YT,2022-08-17,5324,4,30,0,0,0,0.563,0.0
NS,2022-08-17,59979,236,484,0,44,0,0.807,0.0
AB,2022-08-17,599830,231,4721,0,818,70,0.787,0.0
PE,2022-08-17,48353,0,52,0,10,0,0.108,0.0
QC,2022-08-17,1159338,1257,16435,14,2003,39,1.418,1.114
SK,2022-08-18,140492,0,1475,0,147,0,1.05,0.0
NB,2022-08-18,73643,0,456,0,27,0,0.619,0.0
MB,2022-08-18,147329,0,2093,0,291,0,1.421,0.0
NS,2022-08-18,60193,214,484,0,44,0,0.804,0.0
AB,2022-08-18,600102,272,4721,0,818,0,0.787,0.0
BC,2022-08-18,381373,112,4037,0,390,5,1.059,0.0
PE,2022-08-18,48353,0,52,0,10,0,0.108,0.0
NL,2022-08-18,50643,70,221,0,3,0,0.436,0.0
YT,2022-08-18,5326,2,30,0,0,0,0.563,0.0
QC,2022-08-18,1160458,1120,16452,17,2011,8,1.418,1.518
SK,2022-08-19,140492,0,1475,0,147,0,1.05,0.0
BC,2022-08-19,381491,118,4037,0,390,0,1.058,0.0
MB,2022-08-19,147329,0,2093,0,291,0,1.421,0.0
NB,2022-08-19,73643,0,456,0,27,0,0.619,0.0
YT,2022-08-19,5331,5,30,0,0,0,0.563,0.0
NL,2022-08-19,50689,46,221,0,3,0,0.436,0.0
NS,2022-08-19,60386,193,484,0,44,0,0.802,0.0
PE,2022-08-19,48353,0,52,0,10,0,0.108,0.0
AB,2022-08-19,600294,192,4721,0,818,0,0.786,0.0
ON,2022-08-19,1408569,1505,13995,9,1372,30,0.994,0.598
NS,2022-08-20,60557,171,484,0,44,0,0.799,0.0
BC,2022-08-20,381566,75,4097,60,390,0,1.074,80.0
MB,2022-08-20,147806,477,2105,12,291,0,1.424,2.516
AB,2022-08-20,600487,193,4721,0,818,0,0.786,0.0
NL,2022-08-20,50742,53,221,0,3,0,0.436,0.0
QC,2022-08-20,1162312,859,16480,16,1999,2,1.418,1.863
PE,2022-08-20,49063,710,53,1,10,0,0.108,0.141
YT,2022-08-20,5335,4,30,0,0,0,0.562,0.0
SK,2022-08-20,140492,0,1475,0,147,0,1.05,0.0
PE,2022-08-21,49063,0,53,0,10,0,0.108,0.0
NS,2022-08-21,60709,152,484,0,44,0,0.797,0.0
QC,2022-08-21,1162992,680,16493,13,1999,0,1.418,1.912
MB,2022-08-21,147806,0,2105,0,291,0,1.424,0.0
YT,2022-08-21,5335,0,30,0,0,0,0.562,0.0
BC,2022-08-21,381644,78,4097,0,390,0,1.074,0.0
AB,2022-08-21,600692,205,4721,0,818,0,0.786,0.0
NB,2022-08-21,74440,0,462,0,21,0,0.621,0.0
NL,2022-08-21,50774,32,221,0,3,0,0.435,0.0
SK,2022-08-21,140492,0,1475,0,147,0,1.05,0.0
QC,2022-08-22,1163633,641,16506,13,1999,0,1.418,2.028
MB,2022-08-22,147806,0,2105,0,291,0,1.424,0.0
AB,2022-08-22,600849,157,4721,0,818,0,0.786,0.0
BC,2022-08-22,381756,112,4097,0,390,0,1.073,0.0
YT,2022-08-22,5335,0,30,0,0,0,0.562,0.0
PE,2022-08-22,49063,0,53,0,10,0,0.108,0.0
NL,2022-08-22,50793,19,221,0,3,0,0.435,0.0
NB,2022-08-22,74440,0,462,0,21,0,0.621,0.0
SK,2022-08-22,140492,0,1475,0,147,0,1.05,0.0
ON,2022-08-22,1411876,1263,14045,20,1314,30,0.995,1.584
NS,2022-08-22,60963,254,492,8,44,0,0.807,3.15
MB,2022-08-23,147806,0,2105,0,291,0,1.424,0.0
SK,2022-08-23,140492,0,1475,0,147,0,1.05,0.0
BC,2022-08-23,381840,84,4097,0,390,0,1.073,0.0
NL,2022-08-23,50842,49,221,0,3,0,0.435,0.0
YT,2022-08-23,5345,10,30,0,0,0,0.561,0.0
NB,2022-08-23,74440,0,462,0,21,0,0.621,0.0
ON,2022-08-23,1413547,1671,14059,14,1374,60,0.995,0.838
AB,2022-08-23,601109,260,4748,27,818,0,0.79,10.385
NS,2022-08-23,61210,247,492,0,44,0,0.804,0.0
PE,2022-08-23,49063,0,53,0,10,0,0.108,0.0
NS,2022-08-24,61444,234,492,0,44,0,0.801,0.0
MB,2022-08-24,147806,0,2105,0,291,0,1.424,0.0
SK,2022-08-24,140492,0,1475,0,147,0,1.05,0.0
AB,2022-08-24,601350,241,4748,0,870,52,0.79,0.0
NL,2022-08-24,50904,62,225,4,3,0,0.442,6.452
BC,2022-08-24,381947,107,4097,0,390,0,1.073,0.0
QC,2022-08-24,1165595,1022,16536,13,1986,27,1.419,1.272
PE,2022-08-24,49063,0,53,0,10,0,0.108,0.0
YT,2022-08-24,5347,2,30,0,0,0,0.561,0.0
NB,2022-08-24,74440,0,462,0,21,0,0.621,0.0
YT,2022-08-25,5351,4,30,0,0,0,0.561,0.0
NL,2022-08-25,50956,52,225,0,3,0,0.442,0.0
MB,2022-08-25,147806,0,2105,0,291,0,1.424,0.0
NS,2022-08-25,61642,198,492,0,44,0,0.798,0.0
AB,2022-08-25,601537,187,4748,0,870,0,0.789,0.0
SK,2022-08-25,140492,0,1475,0,147,0,1.05,0.0
NB,2022-08-25,74440,0,462,0,21,0,0.621,0.0
PE,2022-08-25,49063,0,53,0,10,0,0.108,0.0
BC,2022-08-25,382059,112,4097,0,390,0,1.072,0.0
ON,2022-08-25,1416373,1292,14080,11,1364,25,0.994,0.851
NB,2022-08-26,74440,0,462,0,21,0,0.621,0.0
MB,2022-08-26,147806,0,2105,0,291,0,1.424,0.0
SK,2022-08-26,140492,0,1475,0,147,0,1.05,0.0
YT,2022-08-26,5355,4,30,0,0,0,0.56,0.0
NL,2022-08-26,51009,53,225,0,3,0,0.441,0.0
NS,2022-08-26,61814,172,492,0,44,0,0.796,0.0
AB,2022-08-26,601703,166,4748,0,870,0,0.789,0.0
PE,2022-08-26,49063,0,53,0,10,0,0.108,0.0
BC,2022-08-26,382134,75,4097,0,390,0,1.072,0.0
YT,2022-08-27,5361,6,30,0,0,0,0.56,0.0
NS,2022-08-27,61935,121,492,0,44,0,0.794,0.0
AB,2022-08-27,601887,184,4748,0,870,0,0.789,0.0
SK,2022-08-27,140492,0,1475,0,147,0,1.05,0.0
BC,2022-08-27,382217,83,4145,48,390,0,1.084,57.831
PE,2022-08-27,49834,771,54,1,10,0,0.108,0.13
NB,2022-08-27,75152,712,466,4,33,12,0.62,0.562
NL,2022-08-27,51046,37,225,0,3,0,0.441,0.0
MB,2022-08-27,148428,622,2115,10,291,0,1.425,1.608
SK,2022-08-28,140492,0,1475,0,147,0,1.05,0.0
NL,2022-08-28,51076,30,225,0,3,0,0.441,0.0
BC,2022-08-28,382293,76,4145,0,390,0,1.084,0.0
NB,2022-08-28,75152,0,466,0,33,0,0.62,0.0
YT,2022-08-28,5365,4,30,0,0,0,0.559,0.0
NS,2022-08-28,62037,102,492,0,44,0,0.793,0.0
QC,2022-08-28,1168589,569,16582,19,1880,0,1.419,3.339
MB,2022-08-28,148428,0,2115,0,291,0,1.425,0.0
PE,2022-08-28,49834,0,54,0,10,0,0.108,0.0
AB,2022-08-28,602051,164,4748,0,870,0,0.789,0.0
NB,2022-08-29,75152,0,466,0,33,0,0.62,0.0
NS,2022-08-29,62300,263,497,5,44,0,0.798,1.901
AB,2022-08-29,602192,141,4790,42,870,0,0.795,29.787
YT,2022-08-29,5367,2,30,0,0,0,0.559,0.0
NL,2022-08-29,51087,11,225,0,3,0,0.44,0.0
SK,2022-08-29,140492,0,1475,0,147,0,1.05,0.0
QC,2022-08-29,1169077,488,16591,9,1880,0,1.419,1.844
BC,2022-08-29,382382,89,4145,0,390,0,1.084,0.0
MB,2022-08-29,148428,0,2115,0,291,0,1.425,0.0
PE,2022-08-29,49834,0,54,0,10,0,0.108,0.0
YT,2022-08-30,5374,7,30,0,0,0,0.558,0.0
PE,2022-08-30,49834,0,54,0,10,0,0.108,0.0
ON,2022-08-30,1422291,1564,14145,11,1300,49,0.995,0.703
NB,2022-08-30,75152,0,466,0,33,0,0.62,0.0
AB,2022-08-30,602362,170,4790,0,870,0,0.795,0.0
NS,2022-08-30,62464,164,497,0,44,0,0.796,0.0
BC,2022-08-30,382487,105,4145,0,390,0,1.084,0.0
SK,2022-08-30,140492,0,1475,0,147,0,1.05,0.0
NL,2022-08-30,51130,43,225,0,3,0,0.44,0.0
MB,2022-08-30,148428,0,2115,0,291,0,1.425,0.0
NS,2022-08-31,62657,193,497,0,44,0,0.793,0.0
BC,2022-08-31,382596,109,4145,0,390,0,1.083,0.0
NL,2022-08-31,51172,42,229,4,3,0,0.448,9.524
YT,2022-08-31,5377,3,30,0,0,0,0.558,0.0
PE,2022-08-31,49834,0,54,0,10,0,0.108,0.0
NB,2022-08-31,75152,0,466,0,33,0,0.62,0.0
MB,2022-08-31,148428,0,2115,0,291,0,1.425,0.0
SK,2022-08-31,140492,0,1475,0,147,0,1.05,0.0
PE,2022-09-01,49834,0,54,0,10,0,0.108,0.0
NL,2022-09-01,51210,38,229,0,3,0,0.447,0.0
AB,2022-09-01,602735,174,4790,0,857,0,0.795,0.0
YT,2022-09-01,5383,6,30,0,0,0,0.557,0.0
NS,2022-09-01,62809,152,497,0,44,0,0.791,0.0
MB,2022-09-01,148428,0,2115,0,291,0,1.425,0.0
NB,2022-09-01,75152,0,466,0,33,0,0.62,0.0
SK,2022-09-01,140492,0,1475,0,147,0,1.05,0.0
PE,2022-09-02,49834,0,54,0,10,0,0.108,0.0
NL,2022-09-02,51231,21,229,0,3,0,0.447,0.0
NS,2022-09-02,62996,187,497,0,44,0,0.789,0.0
NB,2022-09-02,75152,0,466,0,33,0,0.62,0.0
BC,2022-09-02,382766,85,4145,0,306,0,1.083,0.0
AB,2022-09-02,602884,149,4790,0,857,0,0.795,0.0
YT,2022-09-02,5388,5,30,0,0,0,0.557,0.0
MB,2022-09-02,148428,0,2115,0,291,0,1.425,0.0
SK,2022-09-02,140492,0,1475,0,147,0,1.05,0.0
AB,2022-09-03,603024,140,4790,0,857,0,0.794,0.0
YT,2022-09-03,5392,4,30,0,0,0,0.556,0.0
NL,2022-09-03,51267,36,229,0,3,0,0.447,0.0
NB,2022-09-03,75741,589,472,6,37,4,0.623,1.019
MB,2022-09-03,148903,475,2118,3,291,0,1.422,0.632
NS,2022-09-03,63113,117,497,0,44,0,0.787,0.0
ON,2022-09-03,1427128,927,14192,12,1243,2,0.994,1.294
BC,2022-09-03,382834,68,4183,38,306,0,1.093,55.882
PE,2022-09-03,50404,570,56,2,10,0,0.111,0.351
SK,2022-09-03,140492,0,1475,0,147,0,1.05,0.0
NS,2022-09-04,63204,91,497,0,44,0,0.786,0.0
MB,2022-09-04,148903,0,2118,0,291,0,1.422,0.0
NB,2022-09-04,75741,0,472,0,37,0,0.623,0.0
AB,2022-09-04,603142,118,4790,0,857,0,0.794,0.0
YT,2022-09-04,5397,5,30,0,0,0,0.556,0.0
QC,2022-09-04,1173599,477,16643,8,1681,0,1.418,1.677
BC,2022-09-04,382907,73,4183,0,306,0,1.092,0.0
SK,2022-09-04,140492,0,1475,0,147,0,1.05,0.0
PE,2022-09-04,50404,0,56,0,10,0,0.111,0.0
NL,2022-09-04,51284,17,229,0,3,0,0.447,0.0
NL,2022-09-05,51292,8,229,0,3,0,0.446,0.0
NS,2022-09-05,63334,130,507,10,44,0,0.801,7.692
BC,2022-09-05,382974,67,4183,0,306,0,1.092,0.0
YT,2022-09-05,5398,1,30,0,0,0,0.556,0.0
QC,2022-09-05,1174054,455,16648,5,1681,0,1.418,1.099
AB,2022-09-05,603256,114,4832,42,857,0,0.801,36.842
SK,2022-09-05,140492,0,1475,0,147,0,1.05,0.0
ON,2022-09-05,1428518,741,14211,12,1162,26,0.995,1.619
PE,2022-09-05,50404,0,56,0,10,0,0.111,0.0
MB,2022-09-05,148903,0,2118,0,291,0,1.422,0.0
NB,2022-09-05,75741,0,472,0,37,0,0.623,0.0
ON,2022-09-06,1429651,1133,14225,14,1230,68,0.995,1.236
NL,2022-09-06,51318,26,229,0,3,0,0.446,0.0
YT,2022-09-06,5406,8,30,0,0,0,0.555,0.0
PE,2022-09-06,50404,0,56,0,10,0,0.111,0.0
MB,2022-09-06,148903,0,2118,0,291,0,1.422,0.0
SK,2022-09-06,140492,0,1475,0,147,0,1.05,0.0
AB,2022-09-06,603372,116,4832,0,857,0,0.801,0.0
BC,2022-09-06,383059,85,4183,0,306,0,1.092,0.0
NS,2022-09-06,63537,203,507,0,44,0,0.798,0.0
NB,2022-09-06,75741,0,472,0,37,0,0.623,0.0
SK,2022-09-07,140492,0,1475,0,147,0,1.05,0.0
NS,2022-09-07,63732,195,507,0,44,0,0.796,0.0
MB,2022-09-07,148903,0,2118,0,291,0,1.422,0.0
NB,2022-09-07,75741,0,472,0,37,0,0.623,0.0
NL,2022-09-07,51329,11,234,5,3,0,0.456,45.455
ON,2022-09-07,1430955,1304,14239,14,1242,12,0.995,1.074
PE,2022-09-07,50404,0,56,0,10,0,0.111,0.0
YT,2022-09-07,5411,5,30,0,0,0,0.554,0.0
QC,2022-09-07,1175581,914,16658,7,1635,78,1.417,0.766
BC,2022-09-07,383152,93,4183,0,306,0,1.092,0.0
SK,2022-09-08,140492,0,1475,0,147,0,1.05,0.0
NS,2022-09-08,63882,150,507,0,44,0,0.794,0.0
NL,2022-09-08,51351,22,234,0,3,0,0.456,0.0
AB,2022-09-08,603761,175,4832,0,799,0,0.8,0.0
MB,2022-09-08,148903,0,2118,0,291,0,1.422,0.0
QC,2022-09-08,1176446,865,16667,9,1638,3,1.417,1.04
ON,2022-09-08,1432257,1302,14248,9,1303,61,0.995,0.691
PE,2022-09-08,50404,0,56,0,10,0,0.111,0.0
YT,2022-09-08,5415,4,30,0,0,0,0.554,0.0
BC,2022-09-08,383262,110,4183,0,324,18,1.091,0.0
NB,2022-09-08,75741,0,472,0,37,0,0.623,0.0
BC,2022-09-09,383337,75,4183,0,324,0,1.091,0.0
NB,2022-09-09,75741,0,472,0,37,0,0.623,0.0
PE,2022-09-09,50404,0,56,0,10,0,0.111,0.0
SK,2022-09-09,140492,0,1475,0,147,0,1.05,0.0
YT,2022-09-09,5416,1,30,0,0,0,0.554,0.0
NS,2022-09-09,64039,157,507,0,44,0,0.792,0.0
NL,2022-09-09,51372,21,234,0,3,0,0.456,0.0
AB,2022-09-09,603939,178,4832,0,799,0,0.8,0.0
MB,2022-09-09,148903,0,2118,0,291,0,1.422,0.0
NL,2022-09-10,51386,14,234,0,3,0,0.455,0.0
SK,2022-09-10,142424,1932,1500,25,147,0,1.053,1.294
PE,2022-09-10,50855,451,57,1,10,0,0.112,0.222
NS,2022-09-10,64128,89,507,0,44,0,0.791,0.0
AB,2022-09-10,604068,129,4832,0,799,0,0.8,0.0
MB,2022-09-10,149245,342,2137,19,291,0,1.432,5.556
BC,2022-09-10,383407,70,4216,33,324,0,1.1,47.143
YT,2022-09-10,5418,2,30,0,0,0,0.554,0.0
PE,2022-09-11,50855,0,57,0,10,0,0.112,0.0
QC,2022-09-11,1178540,576,16693,15,1566,0,1.416,2.604
AB,2022-09-11,604195,127,4832,0,799,0,0.8,0.0
YT,2022-09-11,5418,0,30,0,0,0,0.554,0.0
BC,2022-09-11,383492,85,4216,0,324,0,1.099,0.0
MB,2022-09-11,149245,0,2137,0,291,0,1.432,0.0
SK,2022-09-11,142424,0,1500,0,147,0,1.053,0.0
NS,2022-09-11,64223,95,507,0,44,0,0.789,0.0
NL,2022-09-11,51399,13,234,0,3,0,0.455,0.0
NB,2022-09-11,76316,0,476,0,35,0,0.624,0.0
NB,2022-09-12,76316,0,476,0,35,0,0.624,0.0
MB,2022-09-12,149245,0,2137,0,291,0,1.432,0.0
SK,2022-09-12,142424,0,1500,0,147,0,1.053,0.0
PE,2022-09-12,50855,0,57,0,10,0,0.112,0.0
NS,2022-09-12,64422,199,522,15,44,0,0.81,7.538
BC,2022-09-12,383592,100,4216,0,324,0,1.099,0.0
QC,2022-09-12,1179104,564,16703,10,1566,0,1.417,1.773
NL,2022-09-12,51407,8,234,0,3,0,0.455,0.0
YT,2022-09-12,5421,3,30,0,0,0,0.553,0.0
ON,2022-09-12,1436005,1136,14283,11,1226,17,0.995,0.968
AB,2022-09-12,604336,141,4848,16,799,0,0.802,11.348
NL,2022-09-13,51422,15,234,0,3,0,0.455,0.0
NS,2022-09-13,64571,149,522,0,44,0,0.808,0.0
MB,2022-09-13,149245,0,2137,0,291,0,1.432,0.0
SK,2022-09-13,142424,0,1500,0,147,0,1.053,0.0
BC,2022-09-13,383684,92,4216,0,324,0,1.099,0.0
NB,2022-09-13,76316,0,476,0,35,0,0.624,0.0
AB,2022-09-13,604564,228,4848,0,799,0,0.802,0.0
QC,2022-09-13,1180015,911,16713,10,1600,34,1.416,1.098
ON,2022-09-13,1437407,1402,14303,20,1240,14,0.995,1.427
PE,2022-09-13,50855,0,57,0,10,0,0.112,0.0
YT,2022-09-13,5422,1,30,0,0,0,0.553,0.0
SK,2022-09-14,142424,0,1500,0,147,0,1.053,0.0
MB,2022-09-14,149245,0,2137,0,291,0,1.432,0.0
NB,2022-09-14,76316,0,476,0,35,0,0.624,0.0
NL,2022-09-14,51448,26,236,2,3,0,0.459,7.692
